"id","request.custom_id","success","result.product.title","result.product.book_description"
"4778D4944977422CBB49D9027B7AE98E",,true,"Fairy Tales from the German Forests","Margaret Arndt was the author of: The Meadows of Play (1909), From Across the German Ocean (1913), Fairy Tales From the German Forests (1913) and My Fairy Friends (1931)."
"19E806010F5C452AB5AD22872BA2CE77",,true,"The Remnant - The Jewish Resistance in WWII (The Jewish History Novel Series Book 3)","""I can't kill Nazis if I'm dead. . ."" Solomon Shalensky. After researching the World War II transcripts of the Nuremburg Trials and interviewing 'The Remnant' or Jewish survivors of the holocaust, many still living in Israel; Othniel Seiden was compelled to write their startling and remarkable stories of WWII in this historically accurate Jewish novel. . In this stunning and compelling WWII historical novel about the Jews who were able to remain free and fight, Seiden documents their survival, their suffering, their missions and their guerrilla warfare tactics against the Nazi occupation forces. . Also, well documented, the tragedy of Kiev and now infamous ravine of Babi Yar where it is thought that nearly a million people, Jews and non-Jews alike were massacred. These brave few escaped the certain death of their co-religionists by acts of bravery and sheer determination to live. The myth that the Jewish people 'went to their deaths like sheep to slaughter. . .' is put to rest forever in the stories of ""The Remnant."". Preview this historic Jewish novel now - simply click the cover of The Remnant - The Jewish Resistance of WWII"
"0D9A4472136A4EAD9781EC0B4AB8CB1E",,true,"Sea of Dreams","In a single night, everyone has vanished. Only Sophie remains, a typical seventeen year old girl from Oregon. While hiking with her father, she goes to sleep one night and wakes up to find that a sea of dreams has washed over the world, irrevocably changing everything. Electricity no longer works. Technology has ground to a halt. Towns have disappeared. New animals, unicorns, gryphons, and giant beasts for which Sophie has no name, have appeared. In her determined quest to understand and to endure, Sophie finds other survivors. Zach, young, handsome and full of his own secrets is one. There is Gideon, a fifteen year old leader of a group of other survivors in the California Redwoods. There is also the Burned Man, an individual who wants Sophie dead for both thwarting him and escaping his sinister intentions. All have special psychic abilities in common, which leads Sophie to believe that is the reason they survived. Sophie’s premonitions, Zach’s eerie dreams of Sophie before the change, and Gideon’s supernatural powers of perception all link them together in a very dissimilar world. Sophie’s recently developed empathy to one of the new creatures, something that resembles both a firefly and a pixie, will guide her in her burgeoning role as both protector and protagonist in a startling newborn period. Magic is real. Technology is gone. The new and the old must learn to coexist or be vanquished forever. Sophie struggles to understand her responsibilities and to stay alive and one step ahead of the Burned Man."
"A39AE08E3B224480A63B20E30CC2C602",,true,"Susie's Choice","Wanted. Dead or Alive. Cleaner-housekeeper-miracle worker for two housework-challenged super-busy guys. Three days a week. 9 to 5. Excellent pay for Mother Teresa. Even better for Keira Knightley. And in case we’re called sexist—better yet for Daniel Craig. When lovers Christian and Joel advertise for a cleaner, they aren’t expecting—or wanting—Mrs. Doubtfire, although one of the applicants could double as Mrs. D’s sister. But when little Susie Hood walks into their lives, scraped knees from a tumble with her bike and with the looks and heart of a broken angel, the attraction is instant and irrevocable and it’s all they can do not to lock her up and throw away the key. They want her in their bed, their lives, now…forever… She is everything they wanted, needed—but she has to want both of them. Together, separately, in any and every combination they can think of. As the sexual heat between them escalates, all three are forced to make decisions having far-reaching ramifications. Sometimes choosing love is the hardest decision of all."
"9E186DE0E2B94F59B988485621DFBB37",,true,,
"40F8E554EF3E4019A6031885F9A22EE9",,true,"The Awakening: The Novella That Introduced the Leopard People (Leopard series Book 1)","#1 New York Times bestselling author Christine Feehan takes readers deep into the exotic Borneo rainforest as she introduces the Leopard people in this steamy paranormal romance novella.. Under the blazing heat of the Borneo sun, a beautiful naturalist’s dream comes true—to live among the feral jungle creatures. But an untamed, irresistible beast of another sort forces Maggie to explore her own wild side..."
"9479FC71ACB74D6D8705FE3DEB41AF52",,true,,
"F09A07DCBE2E419EA3B3AF20C3721199",,true,"Wings in the Night Part 1: An Anthology","Indulge in six dark and sexy tales from Maggie Shayne's award-winning vampire series Wings in the Night. Part 1 of the collection includes Twilight Phantasies, Twilight Memories, Twilight Illusions, Beyond Twilight, Born in Twilight, and Twilight Vows."
"BC6A4EAEC182447D95F8A7151A5E1877",,true,,
"3B0F98164DDA445798473E552A5155E0",,true,,
"17370F32CBF94B4DA86E84EF1BE516D7",,true,"Max Under the Stars","NEW YORK TIMES BESTSELLING AUTHOR (2013)USA TODAY BESTSELLING AUTHORBARNES & NOBLE BESTSELLING AUTHOR (2013)RITA AWARD AUTHORAMAZON.COM BESTSELLING AUTHORABOUT THE BOOK:~~A writer is born...and his name is Max. Follow Max on his lifelong quest to produce the perfect novel. Touching, irreverent, hilarious and sad. . please note: This is a SHORT STORY consisting of 2,500 words.. About the author:. Anne Frasier (a.k.a. Theresa Weir) is an award-winning, NEW YORK TIMES and USA TODAY bestselling author of twenty-three books and numerous short stories that have spanned the genres of suspense, mystery, thriller, romantic suspense, paranormal, and memoir. Her titles have been printed in both hardcover and paperback and translated into twenty languages. Her memoir, The Orchard, was a 2011 Oprah Magazine Fall Pick, Number Two on the Indie Next list, a featured B+ review in Entertainment Weekly, and a Librarians' Best Books of 2011. Her thriller and suspense titles hit the USA Today list (HUSH, SLEEP TIGHT, PLAY DEAD) and were featured in Mystery Guild, Literary Guild, and Book of the Month Club. HUSH was both a RITA and Daphne du Maurier finalist. . Title ListWriting as Anne FrasierHush, USA Today bestseller, RITA finalist, Daphne du Maurier finalist (2002)Sleep Tight, USA Today bestseller (2003)Play Dead, USA Today Bestseller (2004)Before I Wake (2005)Pale Immortal (2006)Garden of Darkness, RITA finalist (2007)Once Upon a Crime anthology, Santa's Little Helper (2009)The Lineup, Poems on Crime, Home (2010)Discount Noir anthology, Crack House (2010)Deadly Treats Halloween anthology, editor and contributor, The Replacement (September 2011)Once Upon a Crime anthology, Red Cadillac (April 2012)Woman in a Black Veil (July 2012). Writing as Theresa WeirThe Forever Man (1988)Amazon Lily, RITA finalist, Best New Adventure Writer award, Romantic Times (1988)Loving Jenny (1989)Pictures of Emily (1990)Iguana Bay (1990)Forever (1991)Last Summer (1992)One Fine Day (1994)Long Night Moon, Reviewer's Choice Award, Romantic Times (1995)American Dreamer (1997)Some Kind of Magic (1998)Cool Shade RITA winner, romantic suspense (1998)Bad Karma, Daphne du Maurier award, paranormal (1999)Max Under the Stars, short story (2010)The Orchard, a memoir (September 2011)The Man Who Left , a memoir (April 2012)The Girl with the Cat Tattoo (June 2012)"
"4CF68E098D774E33B3C899171B06E21C",,true,"Feather Down (Raptors Revealed, Book One)","Raptors Revealed, Book OneDover Down fixes things. Regardless of the species, Dover will fly into any problem and set matters straight. When he arrives in Banff to learn why species are suddenly ready to attack each other, he might be the one who needs to be set straight. Especially when he falls too hard for Lana Halk. There’s one problem—Lana’s nest might very well be the reason all the species are fighting.Lana is positive about one thing. Any male who flies by her side will treat her as an equal. There is no way she will ever sit at a nest and have her kill ready for a male who shows up when he wants to get his tail feathers wet. But when Dover shows her how erotic lovemaking can be, he also steals her heart. If he’s in town to destroy her nest, she won’t be able to live with herself. Unfortunately, Lana also knows there is no way she can live without Dover."
"FA42422ACEEC4D52AFBE61107D47377C",,true,"A Dance in the Dark","Louisa was an heiress who knew, only too well, that her money - not her face - attracted suitors. She hated being on display, despised hearing the cruel comments about her appearance, and disappeared as often as possible from the social events held by her grandfather to find her a husband. . One day she discovered a cave on her grandfather’s property, but it wasn’t just any cave. This one contained a library, a reading chair, and a mysterious man by the name of Douglas. . Perhaps it was the darkness of the cave. Or perhaps it was because Douglas was hiding from the world, too, but a friendship developed and then an attraction. . Louisa was adamant about discovering the reason Douglas was hiding, just as he was determined to keep Louisa from figuring out that he wasn’t exactly human. . In the darkness almost anything is possible. An ugly woman can become beautiful and a vampire can live as a man."
"0DBFEE5079CC4090A7A10F850BD88D19",,true,"The Washington Post Digital Access  Kindle Edition",
"8FDBC4CABAE3440BAA64A636A8C3F958",,true,"Mexican Heat (Crimes & Cocktails series Book 1)","In this town, danger moves to a steamy Latin beat.Crimes & Cocktails, Book 1SFPD detective Gabriel Sandalini might as well have put a gun to his own head. One red-hot sexual encounter in a bar’s back room has put two years of deep undercover work in jeopardy—two years of danger and deception as he worked his way into crime boss Ricco Botelli’s inner circle. Gabriel can’t afford emotional entanglements. Hell, he can’t afford emotions. But that was before he had a name to pin on that anonymous one-off—Miguel Ortega.Miguel Ortega doesn’t trust anyone, but tough, street-smart Gabriel brings out the conquistador in his Spanish blood. But distractions are nothing short of deadly right now, not with his boss’s impending marriage to Botelli’s sister, which will ensure peace—and massive drug profits—for both families.On a trip to Mexico to set up drug supply lines, a violent confrontation proves they’ve got each other’s backs—to a degree.Then one savage act changes everything, testing not only their fragile bond, but Gabriel’s will to live.This book has been previously published."
"E50845B2539E420E9E29AA70C9AF5B17",,true,"Space Junque (Apocalypto Book 1)","Women have lost the ability to reproduce naturally, and relentless sea-level rise, unending enviro-wars, and constant religious power grabs finally bring civilization's collapse. Char Meadowlark flees to the orbiting Imperial Space Station with Jake Ardri, cocky pilot of the shuttle Space Junque. . As war breaks out all over the world, an ancient goddess returns with the gift of fertility in one hand and a new world order in the other.. Caught up in a divine plan to reclaim the world, Char and Jake are chosen to serve the gods ~ but first they have to survive the apocalypse.. Humanity will destroy the world. The gods will make a new one. The trick is to survive both."
"330348C0B5F4440CA45246DDBBA13620",,true,"The Wild's Call (Aspect of Crow Book 1)","The Wild's Call by Jeri Smith-Ready released on Mar 01, 2009 is available now for purchase."
"7846E05ECA2F4A80A898EC48E33D0DE1",,true,,
"E310D55DF3D747CFB5B6B574C670F64B",,true,"Make Mine Midnight","New Year’s resolutions have never looked so good.New Year’s Eve. The party is rockin’, and Claire is in her usual spot holding up the wall. It’s all right. She’s much happier scribbling in her trusty little notebook than mingling. Especially since those notes turn into the sexy erotic romances she pens in secret. Those two gorgeous gods across the room are perfect hero material and…oh dear, are they headed her way?Mason and Hunter know she won’t remember them as the scrawny geeks they were in high school. She also doesn’t know they’ve been lusting after her for ten long years, waiting for her to meet a man and have a normal relationship. They’re through waiting. The time has come to make their move—and show her exactly how much they’ve changed.One night in the middle of a Mason/Hunter manwich, and Claire has enough research material to fill a hundred notebooks. Good thing she’s got OfficeMax on speed dial to order more. Except suddenly her two hunks have this crazy idea that keeping her is selfish. Selfish? She may be mousy, but this mouse is about to roar…"
"CBCD47160CC84AB595145C6AF5E76A35",,true,"Reason Enough","Elle and Dan haven't quite achieved their goal of having sex in every room of their new house--but almost! Marriage hasn't dampened their hunger for one another in the least, and their relationship is as hot and passionate as ever. But when Dan brings up the subject of having a baby together, Elle finds herself conflicted. Between her dysfunctional family background and her fear of how a baby might change their life together, Elle's not sure she's ready for the big step. Dan doesn't bring the subject up again, but the issue takes hold in Elle's mind. And as their frequent lovemaking sizzles with unquenchable desire, Elle's heart is filled to the brim with love and the longing to give Dan everything."
"763F7B40C3E448BA891EDDC5ED46CAEB",,true,"Dr. Thorndyke Mysteries Collection, Volume One","NOTE: This edition has a linked ""Table of Contents"" and has been beautifully formatted (searchable and interlinked) to work on your Amazon e-book reader, iPad e-book reader, iPhone e-book reader, BlackBerry e-book reader, Android e-book reader, iPod e-book reader and your Amazon Desktop Reader.. The ongoing adventures of detective John Evelyn Thorndyke, M.D. . Originally a medical doctor, Dr. Thorndyke turned to the bar and became one of the first forensic scientists--referred to as a 'medical jurispractitioner.'. Dr. Thorndyke's solutions were based on the method of collecting all possible data and making inferences from them before looking at any of the protagonists and motives in the crimes.. He is usually assisted by his friend, Christopher Jervis and the resourceful Nathaniel Polton, his crinkly-faced lab technician.. In this volume:Book One: The Red Thumb MarkDiamonds are missing and incredibly, the safe has been left untouched, all except for two blood smeared thumb prints and the inevitable presence of a mysterious Mr X. Will Dr Thorndyke, the erudite master of insight, solve the enigma of the red thumb mark? . Book Two: John Thordyke's CasesA collection of detective stories. From robbery and murder to mayhem, Dr. Thorndyke is called on to solve the mysteries.... Book Three: The Eye of OsirisFirst published in 1911, The Eye of Osiris adds the charm of Old London to this fine detective story by R. Austin Freeman. . Book Four: The Mystery of 31 New InnWhen a Doctor is called to the bedside of a mysterious sick man by the name of Graves, a strange and sinister plot involving poisoning is uncovered. But who is this Graves; a man well travelled who seems to have such a fear of doctors? And who is the villainous Mr Weiss into whose care Graves has been assigned? Dr. Thorndyke is summoned to help solve the mystery.... These are well-written, thrilling mysteries. A must-have for classic mystery fiction fans!"
"28167E77920C4797A5905524D944159E",,true,"Everything Nice","Everything."
"FEF9AA5E09F2407D892F70A56986F9A0",,true,"Reno's Chance: A Navy Seals Story (Tempting Navy SEALs Book 1)","Reno's Chance- never before released as a standalone novella! Previously published in the anthology Honk If You Love Real Men.. Ever since she was a little girl, Raven McIntire has secretly pined and longed for her best friend's sexy older brother, Reno, a Navy SEAL who has just returned home from duty. What she doesn't realize is that his only true mission is to get into her heart and get her into his bed."
"374BD4DF9E50492786B25CC4DBA91E8E",,true,"The Forest of Adventures: Book One of The Knight Trilogy","The internationally bestselling YA world-slip fantasy from Katie M. John, which fans of Sarah J. Maas, C.J Redwine and K.F Breene will adore. **WINNER of The Kindle Book Review Reviewer's Choice Award 2013. . An Ancient Legend. A Modern Love Story. . Follow seventeen year old Mina singer into the enchanted ancient forest where legends still live in a magical Arthurian world that was thought lost forever. . For college student, Mina Singer, falling for the handsome new boy was never part of the life plan. Especially not one as odd and mysterious, if not ridiculously handsome, as Blake Beldevier. With his out of time chivalry and his over-serious face, Mina finds herself inexplicably drawn to him, and his deadly secrets. . The further she ventures into the forest to discover more about Blake’s true identity, the deeper she is pulled into a world she thought only existed in fairy tales. A world where magic and evil still co-exist, and where a terrible game of hearts with Morgan Le Fay is about to begin. In the Realm, life and death are all a matter of the choices that are made."
"BFDBBD8D6B184906B1775445F325A187",,true,,
"23D784BD54E34610A81A5A51FF6F7DE9",,true,"The Sheik's Sensuous Trap","(Formerly Titled: Trapped By Desire). Trapped - and it was all her fault!. Alea Al-Basiri is trapped, irrevocably and unmercifully, when she finds out that her one and only night of incredible passion is with her family's sworn enemy, Rashid Bin Faisar, King of Ibel. . Getting away from him had been easy, the first time. But when his web closes around her, she finds that she is bound by law to marry the man who has waged war against her country for more than a decade. She's horrified that she's now facing a loveless political marriage - a scenario she's fought against her whole life. . Rashid is astonished to find the young beauty not only intelligent and stubborn, but also his perfect mate. Curbing that stubbornness will be his challenge - a task he's more than willing to accept. . Unfortunately, Alea's heart has already fallen for the strong, handsome and vastly intelligent man. She loves everything about him - his compassion and strength as well as his love of his country. How can she get him to accept her love, and love her as well?"
"0259946E238D4A2BAEBFAF82C68A3E9F",,true,,
"3352A39DD57F472A995A9D3B743B5D3C",,true,"Belkin Neoprene Kindle Case (Fits 6"" Display, 2nd Generation Kindle)",
"4C46927DD3294715A6E89D14EECF5B1A",,true,"Loving Jiro","Kiara is in an abusive relationship, which she can't seem to get free of. Every day is filled with fear and struggle to make ends meet, hustling her artistic skills on the streets. When Jiro, a sexy Japanese man, walks into the community center where she teaches children to draw and paint, he takes her breath away. While Jiro promises if Kiara comes to him, he will never hurt her, he is also used to man-woman relationships from his culture, and Kiara doesn't understand the rules. On top of that, he is a cold-blooded assassin, and refuses to change. How can Kiara love a man as unyielding as Jiro coming from the experience she leaves behind?"
"1FE2CCCDFB654BB08777BE5F0FCF6799",,true,,
"AA97C97BF2A54B9D941960AA1882DE59",,true,"Cat's Paw","FINALIST, INDIE EXCELLENCE AWARDS. Miranda Glivven’s husband left home months ago on a secret assignment for the Governor and has not returned. Even his letters have stopped. With no news and no idea what has happened to him, Miranda goes on a search for her missing husband, accompanied only by a stray cat. On reaching her husband’s last known location, she finds the local authorities uninterested in helping to find him. Worse, some of the local citizens suspect Miranda of using magic, a treasonous offense, because of the unusual cat that has followed her on her quest. Although Miranda has always believed that magic is superstitious nonsense, she finds the circumstances of her beloved husband’s disappearance growing more and more mysterious..... Taylor's. . .engaging tale combines mystery and fantasy elements. In a well-built fantasy world with a distinctly Victorian flavor, a woman's husband mysteriously disappears. . .she sets out in search of him. . .having more than her share of adventures along the way. —Roland Green, Booklist . Taylor sets this low-key fantasy in a world where magic is officially denied despite hints of its continued existence. The presence of a protagonist who possesses no special skills except for her common sense and uncommon determination provides a refreshing departure from standard fantasy heroes. –Library Journal.. The fast pace, good characterization, and hint of the outcome keep readers rapidly turning the pages. A great choice for a quick read or an introduction to fantasy. –School Library Journal. A lighthouse keeper’s wife decides to look for her missing husband. Her search takes her to a distant city where she’s seen as a country bumpkin, but her sincere (and somewhat naive) determination carries her though dead ends and suspiciously unhelpful bureaucrats. Her only comfort from home is a stray cat that insists on accompanying her. But the title really refers to a different cat’s paw: Miranda is being used as a pawn in a dangerous game of intrigue, murder, and rumors of magic, which she regards as strictly superstition—at least at first. –Carolyn Cushman, Locus"
"F8A68CEB371249F6BFD6FF7703B79871",,true,"One and Only","A deadly crash changes the fate of one lonely vampire.. Brotherhood of Blood, Book 1 . Vampire enforcer Atticus Maxwell stands at the edge of his own oblivion...until the faint heartbeat of a desperately wounded mortal woman calls him back. The terrible crash that almost took both their lives has brought him a charming, intriguing woman who just might give him a reason to live again. Lissa was headed for a conference at a resort in a last-ditch attempt to find a job. Instead, on a rain-slick mountain road that almost killed her, she finds the love of her life. A love with the most eligible, reclusive vineyard owner in Napa Valley—one that isn't quite human.No barrier—not even breaking the news to Lissa's friends—seems too great to hold back their blossoming love. Until they learn the accident that brought them together wasn't an accident at all, but a murder attempt by an unknown enemy. Atticus saved Lissa once. Can he keep her that way in the face of a renewed threat?Warning: This book contains graphic language, hot neck biting, outdoor loving and a hot man with a killer smile.This book has been previously published and has been substantially revised and expanded from its original release."
"4FDB93B1A21140078D4FDC4AB1B7FD0A",,true,,
"E25EEA7AD0F84E629BAAF9081F70FEBB",,true,"The Boys Back Home","She could never choose between them…until they both chose her.Even as a young girl, Cassie Jordan knew the rules: one man, one woman. Especially in rural Idaho. But how can she choose between blond, kind-hearted Kyle Watson and dark, sensuous Alan Caine?She can’t. Not even when she discovers the two handsome cowboys in bed together and is convinced that neither of them cares for her at all. That discovery sends her running all the way to Chicago and into the arms of another man. Now, with her wedding fast approaching, it’s time to return to Preacher’s Bend to sort out her tangled emotions.Now that Cassie’s back in town, Kyle and Alan are determined to do whatever it takes to keep her there. As far as they’re concerned, there’s only one place on earth Cassie belongs—in their arms."
"0EEA57A649AA4CBFB5B8F8F549FACA7C",,true,"Allan Quatermain","This book was converted from its physical edition to the digital format by a community of volunteers. You may find it for free on the web. Purchase of the Kindle edition includes wireless delivery."
"E305116CB288454AB72D534ECC73E008",,true,"The Girlebooks Jane Austen Collection","This collection contains all Jane Austen's writings in one, convenient ebook.. Major works: Sense and Sensibility, Pride and Prejudice, Mansfield Park, Emma, Northanger Abbey, and Persuasion.. Minor and unfinished works: Sanditon, The Watsons, and Lady Susan.. Juvenilia: Frederic & Elfrida, Love and Freindship, Lesley Castle, The History of England, A Collection of Letters, Scraps"
"EBA73BB0657D450099CA633ED0902746",,true,"Aphrodite's Brew (Tales of the Laughing God Book 1)","It’s only a restorative tonic for women. So why are the bachelors of the Ton running scared?The Earl of Vailmont, a confirmed bachelor who laughs at superstition, scoffs at the rumors that a love potion is behind the recent string of improbable marriages, and he vows to expose the charlatan behind the fraud. But when Val meets Sylvia, Lady Ashbroughton, her silver-green eyes set his soul spinning as if he has just encountered a witch.Sylvia needs no handsome earls prying into her life. If Val learns of her secret trade in potions, she will be ruined and her beloved stepdaughter will be deprived of her Season. Worse, the earl could uncover Sylvia’s most shameful secret—her penchant for handsome men. To ward him off, she protects her fragile heart from unwanted new passion by wearing her family recipe in a locket.But neither logic nor charms can combat the stubborn love that sweeps them into a whirl of unbridled passion.And, from somewhere in the mists of time, a forgotten, nameless god is laughing."
"8ED9F8F6F4844C88916213666853FC68",,true,"Devil's Moon","REVISED EDITION: . Yes, Jane Wilson had some problems. As in, she disliked her job and her stepson disliked her. Yet, for the most part, she couldn't complain too loudly. Her new husband, Sam, was a wonderful - and gorgeous - man; her beloved - and ugly - old dog, Devil, was weathering his age well. So, with all that in mind, Jane was looking forward to the holidays. Then along came Bambi... . And Jane was not prepared for the deplorable and depraved vindictiveness soon to befall her at the hands of her husband's unstable ex-wife. For Bambi had decided that the Christmas season was the perfect time to begin her psychotic destruction of Jane and all that she held dear. The results are not pretty. . EXCERPT: . Jane tore down the hall and rammed her husband with the force of a linebacker, almost incoherent in her rapid-fire description of the grisly discovery. . Together, they went through the living room; Sam examining a couple of the corpses with professional detachment before disposing of the bodies, Jane wincing all the way. . Together, they went back to the kitchen to talk. Sam had a beer. Jane did, too. . Then, together, they went to the bedroom to change into clean clothes where the twelfth mouse lay in gory splendor on the bed. Sam fought to keep his composure while Jane lost hers...Devil never left the kitchen."
"071723F015034DB2BAD9DD48302913AC",,true,"I Can See Angels: True Tales of Real Life Angelic Encounters","I Can See Angels is a delightful new collection of real-life angel encounters; fascinating and comforting, showing you that there is always an angel by your side. Read about:. • the grandma who attended her granddaughter’s wedding…even after she’d ‘passed away’!. • the angel who saved three people from drowning …before mysteriously disappearing. • the teenager who was dramatically rescued from a soon-to-be demolished building. • and the mysterious ‘angel on a plane'."
"CE4AC8F19519489A96E223466761661D",,true,"Valley Of Death, Zombie Trailer Park (KECK Book 1)","Just a few miles outside of Albuquerque New Mexico in a remote valley something has gone horribly wrong. To their eternal regret some people have mistaken the screams echoing in the hills as coyotes singing to the moon. When Josey drives his truck down into the valley he quickly learns the disturbing truth. It's not coyotes howling. It's men or what used to be men. Josey discovers that the valley is home to the depraved, the noble, the damned, the innocent, the beautiful, and of course the walking dead. When the least dangerous thing you encounter is an angry rattlesnake you know you've made a wrong turn at Albuquerque.. What kind of zombies are they? There has been an interesting but ultimately pointless debate going on for years about what constitutes a zombie. Is it a dead person who walks around causing mayhem? Or is it someone who is violently insane and seeks only to kill and destroy? Why not both?. Nestled in a remote valley, the residents of The Albuquerque Springs Trailer Park have lived out there lives nearly forgotten by the rest of the world. The trailer park is home to dozens of illegal immigrants, a hermit who has turned his back on society, a veteran of World War 2, a grumpy old woman, a family of Meth cookers known to local police officials as the Redneck Gourmets, and a beautiful young woman, are just a few.Life was peaceful and quiet (actually quite boring) until a deadly industrial accident killed Juan, one of the illegal immigrants. His friends and neighbors promised to dispose of the victim's body. Unfortunately, he came back and disposed of them- one mouthwatering bite at a time.. William Robert Bebb: Who is he? Born in southern California in the 1960’s, William Bebb is a man of many talents. In the late 1980’s and early 1990’s, he earned scholarships for Forensic Speaking at two universities. William was also Editor of a University of Alabama at Birmingham's premier newspaper from 1989 to 1991."
"40BD6E7AA4A245188611997C49510264",,true,"Life in a Tank","TANKS!To the uninitiated--as were we in those days when we returned to the Somme, too late to see the tanks make their first dramatic entrance--the name conjures up a picture of an iron monster, breathing fire and exhaling bullets and shells, hurling itself against the enemy, unassailable by man and impervious to the most deadly engines of war; sublime, indeed, in its expression of indomitable power and resolution.This picture was one of the two factors which attracted us toward the Heavy Branch Machine-Gun Corps--as the Tank Corps was known in the first year of its being. On the Somme we had seen a derelict tank, wrecked, despoiled of her guns, and forsaken in No Man's Land. We had swarmed around and over her, wild with curiosity, much as the Lilliputians must have swarmed around the prostrate Gulliver. Our imagination was fired.The second factor was, frankly, that we were tired of going over the top as infantrymen. The first time that a man goes into an attack, he as a rule enjoys it. He has no conception of its horrors,--no, not horrors, for war possesses no horrors,--but, rather, he has no knowledge of the sudden realization of the sweetness of life that comes to a man when he is ""up against it."" The first time, it is a splendid, ennobling novelty. And as for the ""show"" itself, in actual practice it is more like a dream which only clarifies several days later, after it is all over. But to do the same thing a second and third and fourth time, is to bring a man face to face with Death in its fullest and most realistic uncertainty. In soldier jargon he ""gets most awful wind up."" It is five minutes before ""Zero Hour."" All preparations are complete. You are waiting for the signal to hop over the parapet. Very probably the Boche knows that you are coming, and is already skimming the sandbags with his machine guns and knocking little pieces of earth and stone into your face. Extraordinary, how maddening is the sting of these harmless little pebbles and bits of dirt! The bullets ricochet away with a peculiar singing hiss, or crack overhead when they go too high. The shells which burst on the other side of the parapet shake the ground with a dull thud and crash. There are two minutes to wait before going over. Then is the time when a man feels a sinking sensation in his stomach; when his hands tremble ever so slightly, and when he offers up a pathetic little prayer to God that if he's a bit of a sportsman he may be spared from death, should his getting through not violate the divine and fatalistic plans. He has that unpleasant lack of knowledge of what comes beyond. For after all, with the most intense belief in the world, it is hard to reconcile the comforting feeling of what one knows with that terrible dread of the unknown.A man has no great and glorious ideas that nothing matters because he is ready to die for his country. He is, of course, ready to die for her. But he does not think about it. He lights a cigarette and tries to be nonchalant, for he knows that his men are watching him, and it is his duty to keep up a front for their sake. Probably, at the same time, they are keeping up a front for him. Then the Sergeant Major comes along, cool and smiling, as if he were out for a stroll at home. Suddenly he is an immense comfort. One forgets that sinking feeling in the stomach and thinks, ""How easy and jolly he is! What a splendid fellow!"" Immediately, one begins unconsciously to imitate him. Then another thinks the same thing about one, and begins to imitate too. So it passes on, down the line. But there is nothing heroic or exalting in going over the top.This, then, was our possible second reason for preferring to attack inside bullet-proof steel; not that death is less likely in a tank, but there seems to be a more sporting chance with a shell than with a bullet."
"2D41891C5EAD4906BA563657176F8231",,true,,
"B5F2B2E0387944AEB6694C76703AF734",,true,,
"50921C044B7E4D8A9C17AE4DA6C69CA6",,true,"The Wallflower (Halle Puma Book 1)","Is Emma ready for a bite?A Hunting Love story, Halle Puma Series Book 1.Emma Carter has been in love with Max Cannon since high school, but he barely knew she existed. Now she runs her own unique curio shop, and she’s finally come out her shell and into her own.When Max returns to his small home town to take up his duties as the Halle Pride’s Alpha, he finds that shy little Emma has grown up. That small spark of something he’d always felt around the teenager has blossomed into something more—his mate!Taking her “out for a bite” ensures that the luscious Emma will be permanently his.But Max’s ex has plans of her own. Plans that don’t include Emma being around to interfere. To keep her Alpha, Emma must prove to the Pride that she has what it takes to be Max’s mate."
